Fre 08 Feb 2013 10:17:03 CET;1062;1360315023;20.6;54;0.0;0;0.0;0;0.0;0;0.0;0;1.6;90;1001.6;0;6;0;3;0.0;0.0;0.3;89
Fre 08 Feb 2013 11:17:02 CET;1063;1360318622;20.85;54;0.0;0;0.0;0;0.0;0;0.0;0;3.0;83;1002.1;0;6;0;2;0.1;0.0;1.4;89
Fre 08 Feb 2013 12:17:03 CET;1064;1360322223;20.8;54;0.0;0;0.0;0;0.0;0;0.0;0;3.3;87;1001.9;0;6;0;3;0.0;0.0;1.8;89
Fre 08 Feb 2013 13:17:03 CET;1065;1360325823;20.8;54;0.0;0;0.0;0;0.0;0;0.0;0;2.7;90;1001.9;0;6;0;15;0.3;0.7;1.0;89
Fre 08 Feb 2013 14:17:03 CET;1066;1360329423;21.05;54;0.0;0;0.0;0;0.0;0;0.0;0;3.3;91;1002.2;0;6;0;3;0.0;0.5;2.1;90
Fre 08 Feb 2013 15:17:03 CET;1067;1360333023;21.0;54;0.0;0;0.0;0;0.0;0;0.0;0;2.6;92;1002.4;0;6;0;3;0.0;0.0;0.5;90
Fre 08 Feb 2013 16:17:03 CET;1068;1360336623;20.95;53;0.0;0;0.0;0;0.0;0;0.0;0;2.2;91;1002.7;0;6;0;7;0.0;0.0;0.0;90
Fre 08 Feb 2013 17:17:03 CET;1069;1360340223;20.8;54;0.0;0;0.0;0;0.0;0;0.0;0;1.6;92;1002.9;0;6;0;3;0.0;0.0;-1.0;90
Fre 08 Feb 2013 18:17:03 CET;1070;1360343823;20.95;54;0.0;0;0.0;0;0.0;0;0.0;0;1.1;92;1003.4;0;6;0;3;0.0;0.0;-1.2;90
Fre 08 Feb 2013 19:17:03 CET;1071;1360347423;21.2;54;0.0;0;0.0;0;0.0;0;0.0;0;0.4;92;1004.1;0;6;0;3;0.0;0.0;-1.6;90
Fre 08 Feb 2013 20:17:03 CET;1072;1360351023;21.3;54;0.0;0;0.0;0;0.0;0;0.0;0;0.3;92;1004.4;0;6;0;3;0.0;0.0;-1.8;90
Fre 08 Feb 2013 21:17:03 CET;1073;1360354623;21.25;54;0.0;0;0.0;0;0.0;0;0.0;0;0.3;92;1004.4;0;6;0;3;0.0;0.0;-1.7;90
Fre 08 Feb 2013 22:17:03 CET;1074;1360358223;21.15;55;0.0;0;0.0;0;0.0;0;0.0;0;0.2;93;1004.9;0;6;0;3;0.0;0.0;-1.5;90
Fre 08 Feb 2013 23:17:03 CET;1075;1360361823;21.0;54;0.0;0;0.0;0;0.0;0;0.0;0;0.4;93;1005.2;0;6;0;3;0.0;0.0;-1.5;90
Sam 09 Feb 2013 00:17:03 CET;1076;1360365423;20.8;55;0.0;0;0.0;0;0.0;0;0.0;0;-0.3;92;1005.2;0;6;0;3;0.0;0.0;-2.8;90
Sam 09 Feb 2013 01:17:03 CET;1077;1360369023;20.65;55;0.0;0;0.0;0;0.0;0;0.0;0;-0.6;92;1005.4;0;6;0;3;0.0;0.0;-3.1;90
Sam 09 Feb 2013 02:17:03 CET;1078;1360372623;20.5;54;0.0;0;0.0;0;0.0;0;0.0;0;-0.9;93;1005.6;0;6;0;3;0.0;0.0;-3.7;90
Sam 09 Feb 2013 03:17:03 CET;1079;1360376223;20.4;54;0.0;0;0.0;0;0.0;0;0.0;0;-0.5;93;1005.7;0;6;0;3;0.0;0.0;-2.5;90
Sam 09 Feb 2013 04:17:03 CET;1080;1360379823;20.3;54;0.0;0;0.0;0;0.0;0;0.0;0;-0.1;93;1005.8;0;6;0;3;0.0;0.0;-2.2;90
Sam 09 Feb 2013 05:17:02 CET;1081;1360383422;20.2;54;0.0;0;0.0;0;0.0;0;0.0;0;-0.3;92;1005.8;0;6;0;3;0.0;0.0;-2.1;90
Sam 09 Feb 2013 06:17:03 CET;1082;1360387023;20.15;54;0.0;0;0.0;0;0.0;0;0.0;0;-0.3;92;1005.8;0;6;0;3;0.0;0.0;-2.1;90
Sam 09 Feb 2013 07:17:02 CET;1083;1360390622;20.3;54;0.0;0;0.0;0;0.0;0;0.0;0;-0.4;92;1006.5;0;6;0;3;0.0;0.0;-2.3;90
Sam 09 Feb 2013 08:17:02 CET;1084;1360394222;20.45;54;0.0;0;0.0;0;0.0;0;0.0;0;-0.3;90;1007.1;0;6;0;3;0.0;0.0;-1.8;90
Sam 09 Feb 2013 09:17:03 CET;1085;1360397823;20.7;55;0.0;0;0.0;0;0.0;0;0.0;0;0.7;87;1007.5;0;6;0;3;0.3;0.0;-0.2;90
Sam 09 Feb 2013 10:17:02 CET;1086;1360401422;19.8;49;0.0;0;0.0;0;0.0;0;0.0;0;1.1;88;1007.6;0;6;0;0;0.2;0.9;-0.3;90
Sam 09 Feb 2013 11:17:03 CET;1087;1360405023;20.3;52;0.0;0;0.0;0;0.0;0;0.0;0;1.6;86;1008.0;0;6;0;3;0.1;0.7;0.6;90
Sam 09 Feb 2013 12:17:03 CET;1088;1360408623;20.35;52;0.0;0;0.0;0;0.0;0;0.0;0;1.9;87;1008.3;0;6;0;3;0.0;0.0;0.8;90
Sam 09 Feb 2013 13:17:02 CET;1089;1360412222;20.4;52;0.0;0;0.0;0;0.0;0;0.0;0;2.7;87;1008.2;0;6;0;5;0.0;0.0;0.7;91
Sam 09 Feb 2013 14:17:03 CET;1090;1360415823;20.4;53;0.0;0;0.0;0;0.0;0;0.0;0;2.3;88;1008.3;0;6;0;6;0.0;0.0;0.0;91
Sam 09 Feb 2013 15:17:03 CET;1091;1360419423;20.4;53;0.0;0;0.0;0;0.0;0;0.0;0;2.3;88;1008.5;0;6;0;7;0.0;0.0;0.2;91
Sam 09 Feb 2013 16:17:03 CET;1092;1360423023;20.4;53;0.0;0;0.0;0;0.0;0;0.0;0;2.9;86;1008.7;0;6;0;7;0.0;0.0;1.4;91
Sam 09 Feb 2013 17:17:03 CET;1093;1360426623;20.35;53;0.0;0;0.0;0;0.0;0;0.0;0;1.5;83;1008.9;0;6;0;7;0.0;0.0;-2.3;91
Sam 09 Feb 2013 18:17:03 CET;1094;1360430223;20.25;53;0.0;0;0.0;0;0.0;0;0.0;0;-0.5;86;1009.2;0;6;0;7;0.0;0.0;-4.4;91
Sam 09 Feb 2013 19:17:03 CET;1095;1360433823;20.25;53;0.0;0;0.0;0;0.0;0;0.0;0;-1.7;88;1009.4;0;6;0;7;0.0;0.0;-5.7;91
Sam 09 Feb 2013 20:17:03 CET;1096;1360437423;20.25;53;0.0;0;0.0;0;0.0;0;0.0;0;-2.2;89;1009.4;0;6;0;7;0.0;0.0;-5.3;91
Sam 09 Feb 2013 21:17:03 CET;1097;1360441023;20.25;53;0.0;0;0.0;0;0.0;0;0.0;0;-2.0;89;1009.1;0;6;0;7;0.0;0.0;-3.9;91
Sam 09 Feb 2013 22:17:03 CET;1098;1360444623;20.2;53;0.0;0;0.0;0;0.0;0;0.0;0;-2.9;89;1009.1;0;6;0;7;0.0;0.0;-6.3;91
Sam 09 Feb 2013 23:17:03 CET;1099;1360448223;20.0;52;0.0;0;0.0;0;0.0;0;0.0;0;-2.5;90;1009.5;0;6;0;7;0.0;0.0;-4.8;91
Son 10 Feb 2013 00:17:02 CET;1100;1360451822;19.8;52;0.0;0;0.0;0;0.0;0;0.0;0;-2.5;89;1009.2;0;6;0;7;0.0;0.0;-4.7;91
Son 10 Feb 2013 01:17:02 CET;1101;1360455422;19.65;52;0.0;0;0.0;0;0.0;0;0.0;0;-2.3;89;1009.2;0;6;0;7;0.0;0.0;-4.4;91
Son 10 Feb 2013 02:17:02 CET;1102;1360459022;19.55;52;0.0;0;0.0;0;0.0;0;0.0;0;-1.9;89;1009.1;0;6;0;7;0.0;0.0;-3.8;91
Son 10 Feb 2013 03:17:02 CET;1103;1360462622;19.4;52;0.0;0;0.0;0;0.0;0;0.0;0;-2.0;87;1008.9;0;6;0;7;0.0;0.0;-3.6;91
Son 10 Feb 2013 04:17:02 CET;1104;1360466222;19.3;52;0.0;0;0.0;0;0.0;0;0.0;0;-2.1;88;1008.8;0;6;0;7;0.0;0.0;-3.8;91
Son 10 Feb 2013 05:17:02 CET;1105;1360469822;19.2;52;0.0;0;0.0;0;0.0;0;0.0;0;-2.3;87;1008.5;0;6;0;7;0.0;0.0;-4.2;91
Son 10 Feb 2013 06:17:02 CET;1106;1360473422;19.1;52;0.0;0;0.0;0;0.0;0;0.0;0;-2.5;87;1008.7;0;6;0;7;0.0;0.0;-4.4;91
Son 10 Feb 2013 07:17:02 CET;1107;1360477022;19.35;52;0.0;0;0.0;0;0.0;0;0.0;0;-2.3;88;1009.0;0;6;0;7;0.0;0.0;-4.6;91
Son 10 Feb 2013 08:17:02 CET;1108;1360480622;19.45;52;0.0;0;0.0;0;0.0;0;0.0;0;-2.1;87;1009.2;0;6;0;7;0.0;0.0;-4.4;91
Son 10 Feb 2013 09:17:02 CET;1109;1360484222;19.55;52;0.0;0;0.0;0;0.0;0;0.0;0;-2.1;85;1009.3;0;6;0;7;0.0;0.0;-4.1;91
Son 10 Feb 2013 10:17:03 CET;1110;1360487823;19.6;52;0.0;0;0.0;0;0.0;0;0.0;0;-1.5;85;1009.4;0;6;0;7;0.0;0.0;-3.6;91
Son 10 Feb 2013 11:17:03 CET;1111;1360491423;19.6;52;0.0;0;0.0;0;0.0;0;0.0;0;-0.9;84;1009.1;0;6;0;7;0.0;0.0;-3.0;91
Son 10 Feb 2013 12:17:03 CET;1112;1360495023;19.65;52;0.0;0;0.0;0;0.0;0;0.0;0;-0.3;81;1009.1;0;6;0;7;0.0;0.0;-2.8;91
Son 10 Feb 2013 13:17:03 CET;1113;1360498623;19.65;52;0.0;0;0.0;0;0.0;0;0.0;0;-0.3;81;1008.9;0;6;0;7;0.0;0.0;-2.8;91
Son 10 Feb 2013 14:17:03 CET;1114;1360502223;19.7;52;0.0;0;0.0;0;0.0;0;0.0;0;0.1;80;1008.2;0;6;0;7;0.0;0.0;-1.8;91
Son 10 Feb 2013 15:17:03 CET;1115;1360505823;19.65;52;0.0;0;0.0;0;0.0;0;0.0;0;-0.1;79;1007.8;0;6;0;7;0.0;0.0;-2.1;91
Son 10 Feb 2013 16:17:03 CET;1116;1360509423;19.6;52;0.0;0;0.0;0;0.0;0;0.0;0;-0.5;80;1007.7;0;6;0;7;0.0;0.0;-2.6;91
Son 10 Feb 2013 17:17:03 CET;1117;1360513023;19.6;52;0.0;0;0.0;0;0.0;0;0.0;0;-0.9;81;1007.4;0;5;0;7;0.2;0.0;-3.2;91
Son 10 Feb 2013 18:17:02 CET;1118;1360516622;19.55;52;0.0;0;0.0;0;0.0;0;0.0;0;-1.3;81;1007.5;0;5;0;7;0.2;0.7;-3.4;91
Son 10 Feb 2013 19:17:02 CET;1119;1360520222;19.6;52;0.0;0;0.0;0;0.0;0;0.0;0;-1.5;82;1007.3;0;5;0;7;0.1;0.0;-3.7;91
Son 10 Feb 2013 20:17:02 CET;1120;1360523822;19.6;52;0.0;0;0.0;0;0.0;0;0.0;0;-2.5;84;1007.1;0;5;0;7;0.0;0.0;-6.1;91
Son 10 Feb 2013 21:17:02 CET;1121;1360527422;19.55;52;0.0;0;0.0;0;0.0;0;0.0;0;-3.6;85;1006.9;0;5;0;7;0.0;0.0;-7.4;91
Son 10 Feb 2013 22:17:03 CET;1122;1360531023;19.5;51;0.0;0;0.0;0;0.0;0;0.0;0;-4.0;85;1006.6;0;5;0;7;0.0;0.4;-7.6;91
Son 10 Feb 2013 23:17:03 CET;1123;1360534623;19.35;51;0.0;0;0.0;0;0.0;0;0.0;0;-4.3;84;1006.1;0;5;0;7;0.0;0.0;-7.9;91
Mon 11 Feb 2013 00:17:03 CET;1124;1360538223;19.2;51;0.0;0;0.0;0;0.0;0;0.0;0;-4.5;84;1005.7;0;5;0;7;0.0;0.0;-8.5;91
Mon 11 Feb 2013 01:17:03 CET;1125;1360541823;19.0;51;0.0;0;0.0;0;0.0;0;0.0;0;-4.9;84;1005.4;0;5;0;7;0.0;0.0;-9.3;91
Mon 11 Feb 2013 02:17:03 CET;1126;1360545423;18.85;50;0.0;0;0.0;0;0.0;0;0.0;0;-4.6;84;1004.8;0;5;0;7;0.0;0.0;-8.5;91
Mon 11 Feb 2013 03:17:03 CET;1127;1360549023;18.7;50;0.0;0;0.0;0;0.0;0;0.0;0;-4.1;84;1004.2;0;5;0;7;0.0;0.0;-7.5;91
Mon 11 Feb 2013 04:17:03 CET;1128;1360552623;18.6;50;0.0;0;0.0;0;0.0;0;0.0;0;-3.7;84;1004.1;0;5;0;7;0.0;0.0;-6.6;91
Mon 11 Feb 2013 05:17:03 CET;1129;1360556223;18.45;50;0.0;0;0.0;0;0.0;0;0.0;0;-3.3;85;1003.4;0;5;0;7;0.0;0.0;-5.7;91
Mon 11 Feb 2013 06:17:03 CET;1130;1360559823;18.4;50;0.0;0;0.0;0;0.0;0;0.0;0;-3.2;85;1003.2;0;5;0;7;0.0;0.0;-5.7;91
Mon 11 Feb 2013 07:17:02 CET;1131;1360563422;18.6;51;0.0;0;0.0;0;0.0;0;0.0;0;-2.9;84;1003.1;0;5;0;7;0.0;0.0;-5.3;91
Mon 11 Feb 2013 08:17:02 CET;1132;1360567022;18.8;51;0.0;0;0.0;0;0.0;0;0.0;0;-2.3;84;1003.1;0;5;0;7;0.0;0.0;-4.3;91
Mon 11 Feb 2013 09:17:02 CET;1133;1360570622;18.9;51;0.0;0;0.0;0;0.0;0;0.0;0;0.0;80;1003.2;0;5;0;7;0.1;1.2;-1.8;91
Mon 11 Feb 2013 10:17:03 CET;1134;1360574223;19.5;50;0.0;0;0.0;0;0.0;0;0.0;0;1.6;77;1003.5;0;5;0;7;0.3;0.0;4.8;91
Mon 11 Feb 2013 11:17:03 CET;1135;1360577823;20.0;49;0.0;0;0.0;0;0.0;0;0.0;0;8.0;57;1003.8;0;5;0;7;0.5;0.0;4.9;91
Mon 11 Feb 2013 12:17:03 CET;1136;1360581423;19.6;50;0.0;0;0.0;0;0.0;0;0.0;0;2.7;67;1003.1;0;5;0;9;0.5;0.7;0.3;91
Mon 11 Feb 2013 13:17:03 CET;1137;1360585023;19.35;50;0.0;0;0.0;0;0.0;0;0.0;0;1.6;69;1002.4;0;5;0;14;0.5;0.8;-0.2;91
Mon 11 Feb 2013 14:17:03 CET;1138;1360588623;19.35;50;0.0;0;0.0;0;0.0;0;0.0;0;1.9;69;1002.3;0;5;0;15;0.4;0.8;0.5;91
Mon 11 Feb 2013 15:17:02 CET;1139;1360592222;19.25;50;0.0;0;0.0;0;0.0;0;0.0;0;1.5;70;1002.4;0;5;0;12;0.5;1.0;-0.3;91
Mon 11 Feb 2013 16:17:03 CET;1140;1360595823;19.2;51;0.0;0;0.0;0;0.0;0;0.0;0;0.9;74;1002.6;0;5;0;8;0.2;0.0;-1.1;91
Mon 11 Feb 2013 17:17:02 CET;1141;1360599422;19.2;51;0.0;0;0.0;0;0.0;0;0.0;0;0.6;76;1002.3;0;5;0;7;0.1;0.4;-1.3;91
Mon 11 Feb 2013 18:17:03 CET;1142;1360603023;19.15;51;0.0;0;0.0;0;0.0;0;0.0;0;0.4;76;1002.5;0;5;0;14;0.1;0.0;-1.2;91
Mon 11 Feb 2013 19:17:03 CET;1143;1360606623;19.2;51;0.0;0;0.0;0;0.0;0;0.0;0;0.3;77;1002.8;0;5;0;12;0.0;0.4;-1.3;91
Mon 11 Feb 2013 20:17:03 CET;1144;1360610223;19.2;51;0.0;0;0.0;0;0.0;0;0.0;0;0.2;78;1002.8;0;5;0;6;0.1;0.0;-1.5;91
Mon 11 Feb 2013 21:17:03 CET;1145;1360613823;19.2;51;0.0;0;0.0;0;0.0;0;0.0;0;-0.1;79;1002.8;0;5;0;5;0.2;0.0;-1.7;91
Mon 11 Feb 2013 22:17:02 CET;1146;1360617422;19.2;51;0.0;0;0.0;0;0.0;0;0.0;0;-0.1;80;1003.1;0;5;0;14;0.1;0.0;-1.8;91
Mon 11 Feb 2013 23:17:02 CET;1147;1360621022;19.0;50;0.0;0;0.0;0;0.0;0;0.0;0;-0.1;81;1003.3;0;5;0;14;0.1;0.0;-1.8;91
Die 12 Feb 2013 00:17:02 CET;1148;1360624622;18.85;50;0.0;0;0.0;0;0.0;0;0.0;0;-0.3;82;1003.3;0;5;0;7;0.0;0.0;-2.1;91
Die 12 Feb 2013 01:17:02 CET;1149;1360628222;18.8;50;0.0;0;0.0;0;0.0;0;0.0;0;-0.4;82;1003.2;0;5;0;14;0.0;0.0;-2.1;91
Die 12 Feb 2013 02:17:03 CET;1150;1360631823;18.65;50;0.0;0;0.0;0;0.0;0;0.0;0;-0.3;82;1003.0;0;5;0;9;0.0;0.0;-2.3;91
Die 12 Feb 2013 03:17:02 CET;1151;1360635422;18.55;50;0.0;0;0.0;0;0.0;0;0.0;0;-0.5;82;1002.8;0;5;0;12;0.0;0.0;-2.3;91
Die 12 Feb 2013 04:17:02 CET;1152;1360639022;18.45;50;0.0;0;0.0;0;0.0;0;0.0;0;-0.7;82;1002.6;0;5;0;6;0.0;0.5;-2.4;91
Die 12 Feb 2013 05:17:02 CET;1153;1360642622;18.4;50;0.0;0;0.0;0;0.0;0;0.0;0;-0.8;83;1002.7;0;5;0;9;0.1;0.0;-2.4;91
Die 12 Feb 2013 06:17:02 CET;1154;1360646222;18.25;50;0.0;0;0.0;0;0.0;0;0.0;0;-0.9;83;1002.7;0;5;0;7;0.1;0.6;-2.6;91
Die 12 Feb 2013 07:17:03 CET;1155;1360649823;18.45;50;0.0;0;0.0;0;0.0;0;0.0;0;-2.1;85;1003.1;0;5;0;7;0.0;0.0;-4.4;91
Die 12 Feb 2013 08:17:03 CET;1156;1360653423;18.6;50;0.0;0;0.0;0;0.0;0;0.0;0;-2.1;85;1003.8;0;5;0;7;0.0;0.0;-3.8;91
Die 12 Feb 2013 09:17:03 CET;1157;1360657023;18.75;50;0.0;0;0.0;0;0.0;0;0.0;0;-0.5;83;1004.1;0;5;0;6;0.1;0.4;-1.6;91
Die 12 Feb 2013 10:17:03 CET;1158;1360660623;19.25;50;0.0;0;0.0;0;0.0;0;0.0;0;2.4;75;1004.7;0;5;0;2;0.2;1.2;5.3;91
Die 12 Feb 2013 11:17:03 CET;1159;1360664223;19.75;49;0.0;0;0.0;0;0.0;0;0.0;0;11.1;54;1005.4;0;5;0;8;0.0;0.0;7.7;91
Die 12 Feb 2013 12:17:03 CET;1160;1360667823;20.2;48;0.0;0;0.0;0;0.0;0;0.0;0;13.6;45;1005.6;0;5;0;11;0.5;0.9;8.1;91
Die 12 Feb 2013 13:17:03 CET;1161;1360671423;20.05;48;0.0;0;0.0;0;0.0;0;0.0;0;10.5;48;1005.1;0;5;0;12;0.4;0.7;5.2;92
Die 12 Feb 2013 14:17:03 CET;1162;1360675023;19.9;48;0.0;0;0.0;0;0.0;0;0.0;0;8.2;49;1004.6;0;5;0;11;0.1;0.0;3.2;93
Die 12 Feb 2013 15:17:03 CET;1163;1360678623;19.6;49;0.0;0;0.0;0;0.0;0;0.0;0;5.7;53;1004.6;0;5;0;7;0.1;0.6;1.6;93
Die 12 Feb 2013 16:17:03 CET;1164;1360682223;19.5;49;0.0;0;0.0;0;0.0;0;0.0;0;4.3;56;1004.9;0;5;0;10;0.1;0.0;0.8;93
Die 12 Feb 2013 17:17:03 CET;1165;1360685823;19.4;50;0.0;0;0.0;0;0.0;0;0.0;0;2.9;60;1005.3;0;5;0;7;0.0;0.0;-0.6;93
Die 12 Feb 2013 18:17:02 CET;1166;1360689422;19.35;50;0.0;0;0.0;0;0.0;0;0.0;0;2.0;66;1005.9;0;5;0;12;0.0;0.0;-1.2;93
Die 12 Feb 2013 19:17:02 CET;1167;1360693022;19.35;50;0.0;0;0.0;0;0.0;0;0.0;0;1.6;69;1006.5;0;5;0;7;0.0;0.0;-1.1;93
Die 12 Feb 2013 20:17:02 CET;1168;1360696622;19.35;50;0.0;0;0.0;0;0.0;0;0.0;0;1.2;78;1006.8;0;5;0;12;0.1;0.0;-1.4;93
Die 12 Feb 2013 21:17:02 CET;1169;1360700222;19.3;50;0.0;0;0.0;0;0.0;0;0.0;0;0.7;80;1006.9;0;5;0;3;0.0;0.0;-1.9;93
Die 12 Feb 2013 22:17:03 CET;1170;1360703823;19.3;50;0.0;0;0.0;0;0.0;0;0.0;0;0.3;81;1007.2;0;5;0;6;0.0;0.0;-2.4;93
Die 12 Feb 2013 23:17:02 CET;1171;1360707422;19.15;49;0.0;0;0.0;0;0.0;0;0.0;0;0.3;81;1007.6;0;5;0;9;0.0;0.0;-2.4;93
Mit 13 Feb 2013 00:17:02 CET;1172;1360711022;19.0;49;0.0;0;0.0;0;0.0;0;0.0;0;0.1;82;1008.1;0;6;0;6;0.0;0.0;-2.4;93
Mit 13 Feb 2013 01:17:02 CET;1173;1360714622;18.85;49;0.0;0;0.0;0;0.0;0;0.0;0;0.0;82;1008.4;0;6;0;9;0.0;0.0;-2.5;93
Mit 13 Feb 2013 02:17:02 CET;1174;1360718222;18.75;49;0.0;0;0.0;0;0.0;0;0.0;0;0.1;82;1008.8;0;6;0;7;0.0;0.0;-2.3;93
Mit 13 Feb 2013 03:17:03 CET;1175;1360721823;18.65;49;0.0;0;0.0;0;0.0;0;0.0;0;-0.1;83;1008.8;0;6;0;7;0.0;0.0;-2.3;93
Mit 13 Feb 2013 04:17:02 CET;1176;1360725422;18.55;49;0.0;0;0.0;0;0.0;0;0.0;0;-0.1;83;1009.4;0;6;0;9;0.0;0.0;-2.6;93
Mit 13 Feb 2013 05:17:02 CET;1177;1360729022;18.45;49;0.0;0;0.0;0;0.0;0;0.0;0;-0.1;83;1009.6;0;6;0;7;0.0;0.0;-2.7;93
Mit 13 Feb 2013 06:17:03 CET;1178;1360732623;18.4;49;0.0;0;0.0;0;0.0;0;0.0;0;-0.3;83;1010.6;0;6;0;8;0.0;0.0;-2.6;93
Mit 13 Feb 2013 07:17:03 CET;1179;1360736223;18.55;50;0.0;0;0.0;0;0.0;0;0.0;0;-0.3;83;1011.3;0;6;0;7;0.0;0.0;-2.7;93
Mit 13 Feb 2013 08:17:03 CET;1180;1360739823;18.7;50;0.0;0;0.0;0;0.0;0;0.0;0;-0.4;83;1011.7;0;6;0;1;0.0;0.0;-2.7;93
Mit 13 Feb 2013 09:17:02 CET;1181;1360743422;18.85;50;0.0;0;0.0;0;0.0;0;0.0;0;0.7;81;1012.5;0;6;0;6;0.0;0.0;-1.1;93
Mit 13 Feb 2013 10:17:02 CET;1182;1360747022;18.95;50;0.0;0;0.0;0;0.0;0;0.0;0;1.7;79;1013.4;0;6;0;8;0.0;0.0;0.0;93
Mit 13 Feb 2013 11:17:02 CET;1183;1360750622;19.25;49;0.0;0;0.0;0;0.0;0;0.0;0;6.7;70;1014.6;0;6;0;7;0.1;0.0;4.6;93
Mit 13 Feb 2013 12:17:02 CET;1184;1360754222;19.75;49;0.0;0;0.0;0;0.0;0;0.0;0;10.5;55;1015.0;0;6;0;8;0.2;0.7;6.2;93
Mit 13 Feb 2013 13:17:02 CET;1185;1360757822;19.65;48;0.0;0;0.0;0;0.0;0;0.0;0;8.4;56;1015.1;0;6;0;3;0.1;0.0;3.6;94
Mit 13 Feb 2013 14:17:02 CET;1186;1360761422;19.4;49;0.0;0;0.0;0;0.0;0;0.0;0;5.9;61;1015.4;0;6;0;8;0.0;0.0;1.4;94
Mit 13 Feb 2013 15:17:02 CET;1187;1360765022;19.25;48;0.0;0;0.0;0;0.0;0;0.0;0;4.3;65;1016.1;0;6;0;7;0.0;0.0;0.4;94
Mit 13 Feb 2013 16:17:02 CET;1188;1360768622;19.3;49;0.0;0;0.0;0;0.0;0;0.0;0;3.2;66;1017.0;0;6;0;8;0.0;0.0;-0.2;94
Mit 13 Feb 2013 17:17:02 CET;1189;1360772222;19.65;49;0.0;0;0.0;0;0.0;0;0.0;0;2.5;69;1017.4;0;6;0;3;0.0;0.0;-0.6;94
Mit 13 Feb 2013 18:17:02 CET;1190;1360775822;19.5;49;0.0;0;0.0;0;0.0;0;0.0;0;2.3;71;1017.8;0;6;0;8;0.0;0.0;-0.7;94
Mit 13 Feb 2013 19:17:02 CET;1191;1360779422;19.6;50;0.0;0;0.0;0;0.0;0;0.0;0;1.9;72;1018.2;0;6;0;8;0.0;0.0;-0.9;94
Mit 13 Feb 2013 20:17:02 CET;1192;1360783022;19.65;50;0.0;0;0.0;0;0.0;0;0.0;0;1.6;74;1018.4;0;6;0;7;0.0;0.0;-0.9;94
Mit 13 Feb 2013 21:17:02 CET;1193;1360786622;19.75;50;0.0;0;0.0;0;0.0;0;0.0;0;1.5;75;1018.6;0;6;0;8;0.0;0.0;-1.0;94
Mit 13 Feb 2013 22:17:02 CET;1194;1360790222;19.9;50;0.0;0;0.0;0;0.0;0;0.0;0;1.5;76;1019.1;0;6;0;7;0.0;0.0;-0.8;94
Mit 13 Feb 2013 23:17:02 CET;1195;1360793822;19.65;50;0.0;0;0.0;0;0.0;0;0.0;0;1.3;78;1019.1;0;6;0;7;0.0;0.0;-0.9;94
Don 14 Feb 2013 00:17:02 CET;1196;1360797422;19.45;50;0.0;0;0.0;0;0.0;0;0.0;0;1.2;79;1018.9;0;6;0;7;0.0;0.0;-1.2;94
Don 14 Feb 2013 01:17:02 CET;1197;1360801022;19.35;50;0.0;0;0.0;0;0.0;0;0.0;0;1.3;80;1019.2;0;6;0;8;0.0;0.0;-1.0;94
Don 14 Feb 2013 02:17:02 CET;1198;1360804622;19.2;50;0.0;0;0.0;0;0.0;0;0.0;0;1.2;80;1019.0;0;6;0;7;0.0;0.0;-1.0;94
Don 14 Feb 2013 03:17:02 CET;1199;1360808222;19.1;50;0.0;0;0.0;0;0.0;0;0.0;0;1.1;80;1018.5;0;6;0;8;0.0;0.0;-1.0;94
Don 14 Feb 2013 04:17:02 CET;1200;1360811822;19.0;50;0.0;0;0.0;0;0.0;0;0.0;0;1.0;80;1018.2;0;6;0;8;0.0;0.0;-1.1;94
Don 14 Feb 2013 05:17:02 CET;1201;1360815422;18.95;50;0.0;0;0.0;0;0.0;0;0.0;0;0.9;81;1017.9;0;6;0;12;0.0;0.0;-1.2;94
Don 14 Feb 2013 06:17:02 CET;1202;1360819022;18.85;50;0.0;0;0.0;0;0.0;0;0.0;0;0.9;81;1017.9;0;6;0;7;0.0;0.0;-1.2;94
Don 14 Feb 2013 07:17:03 CET;1203;1360822623;19.0;51;0.0;0;0.0;0;0.0;0;0.0;0;0.7;81;1017.7;0;6;0;0;0.0;0.0;-1.2;94
Don 14 Feb 2013 08:17:03 CET;1204;1360826223;19.25;51;0.0;0;0.0;0;0.0;0;0.0;0;0.6;81;1017.7;0;6;0;11;0.0;0.0;-1.1;94
Don 14 Feb 2013 09:17:03 CET;1205;1360829823;19.45;51;0.0;0;0.0;0;0.0;0;0.0;0;0.7;82;1017.6;0;6;0;12;0.0;0.0;-0.8;94
Don 14 Feb 2013 10:17:03 CET;1206;1360833423;19.55;51;0.0;0;0.0;0;0.0;0;0.0;0;0.9;82;1017.6;0;6;0;14;0.0;0.0;-0.4;94
Don 14 Feb 2013 11:17:03 CET;1207;1360837023;19.6;51;0.0;0;0.0;0;0.0;0;0.0;0;1.5;80;1017.3;0;5;0;15;0.0;0.0;0.3;94
Don 14 Feb 2013 12:17:03 CET;1208;1360840623;19.75;51;0.0;0;0.0;0;0.0;0;0.0;0;2.7;75;1016.3;0;5;0;11;0.1;0.0;2.0;94
Don 14 Feb 2013 13:17:03 CET;1209;1360844223;19.8;51;0.0;0;0.0;0;0.0;0;0.0;0;3.0;75;1016.0;0;5;0;12;0.1;0.0;1.8;94
Don 14 Feb 2013 14:17:03 CET;1210;1360847823;19.9;50;0.0;0;0.0;0;0.0;0;0.0;0;2.4;72;1015.2;0;5;0;12;0.2;0.0;0.9;94
